"Oh,""['target', 'Oh', 'middle']"",""[(290, 110), (300, 100), (320, 350)]"",[],[],""[(290, 110), (300, 100), (320, 350)]"",""[[(200, 200), (258.8491507652672, 119.14966014785807), (162.3168502419128, 93.04381873891693)], [(200, 200), (267.7556107923331, 126.45289124542094), (175.59837416209402, 87.63223003675361)], [(200, 200), (275.76320988094085, 134.73181457603937), (189.64731210995168, 83.89824150570972)], [(200, 200), (282.76571744815567, 143.87660010929437), (204.24820136765635, 81.9492259638607)], [(200, 200), (288.67023667776084, 153.7659310950261), (219.17076043107147, 81.86445126716818)], [(200, 200), (293.39843690999544, 164.26861347820935), (234.17360542217432, 83.69306299768708)], [(200, 200), (296.88759279343446, 175.2453163483427), (249.0082373707374, 87.45256423117158)], [(200, 200), (299.0914164133925, 186.55042033416458), (263.42323327515817, 93.12782825057177)], [(200, 200), (299.98067135765115, 198.03394942248246), (277.1685691711089, 100.67067095554322)], [(200, 200), (299.5435605731786, 209.54356057317858), (290.0, 110.0)], [(200, 200), (299.6302305739051, 208.59169109026274), (291.0385394836424, 108.96146051635759)], [(200, 200), (299.70779868353833, 207.63903669862833), (292.06876198491, 107.93123801508997)], [(200, 200), (299.7762578157101, 206.685684429656), (293.0905733860541, 106.90942661394587)], [(200, 200), (299.8356017162187, 205.73172137848218), (294.10388033773654, 105.89611966226347)], [(200, 200), (299.88582496359993, 204.7772346960424), (295.1085902675576, 104.89140973244245)], [(200, 200), (299.92692296962275, 203.8223115811094), (296.1046113885134, 103.89538861148665)], [(200, 200), (299.958891979708, 202.86703927232693), (297.09185270738107, 102.90814729261892)], [(200, 200), (299.9817290732719, 201.91150504024), (298.0702240330319, 101.92977596696814)], [(200, 200), (299.99543216399235, 200.95579617932205), (299.0396359846703, 100.9603640153297)], [(200, 200), (300.0, 200.0), (300.0, 100.0)], [(200, 200), (299.30675904500174, 211.7544718289663), (320.98073628541056, 114.13153031119475)], [(200, 200), (297.23664784044075, 223.34597003240833), (339.5541960923996, 132.74119582076355)], [(200, 200), (293.8183681036851, 234.61378058463782), (354.7676616268053, 155.33463062052346)], [(200, 200), (289.0993136649179, 245.40167733069543), (365.78275175610014, 181.21717513183273)], [(200, 200), (283.14491336025554, 255.560088033728), (371.91687568027817, 209.5216399077053)], [(200, 200), (276.037723872771, 264.9481681669948), (372.6778875012965, 239.24449578634403)], [(200, 200), (267.8762850990174, 273.43575369775203), (367.790263622503, 269.28883971161025)], [(200, 200), (258.77375391118835, 280.90516578802044), (357.2115199267852, 298.5121593377042)], [(200, 200), (248.85633525755475, 287.2528423903853), (341.1380422316829, 325.77668640861816)], [(200, 200), (238.26153235368793, 292.39077411704966), (320.0, 350.0)]]"",""[(53.949966072756666, 110.91715997322706), (47.347037386956416, 109.81000710941196), (40.74410870115617, 108.70285424559685), (34.14118001535593, 107.59570138178177), (27.538251329555678, 106.48854851796665), (20.935322643755427, 105.38139565415155), (14.332393957955185, 104.27424279033644), (7.729465272154936, 103.16708992652134), (1.1265365863546808, 102.05993706270624), (-5.476392099445562, 100.95278419889114), (-4.9287528895010055, 99.85750577900201), (-4.381113679556449, 98.76222735911291), (-3.8334744696118928, 97.6669489392238), (-3.285835259667337, 96.57167051933469), (-2.738196049722781, 95.47639209944556), (-2.1905568397782247, 94.38111367955645), (-1.6429176298336687, 93.28583525966735), (-1.0952784198891121, 92.19055683977822), (-0.5476392099445561, 91.09527841988911), (0.0, 90.0), (-6.750422380699105, 84.23280641221622), (-13.50084476139821, 78.46561282443245), (-20.251267142097316, 72.69841923664868), (-27.00168952279642, 66.93122564886491), (-33.752111903495525, 61.164032061081144), (-40.50253428419463, 55.396838473297365), (-47.25295666489373, 49.6296448855136), (-54.00337904559284, 43.86245129772983), (-60.75380142629195, 38.095257709946054), (-67.50422380699105, 32.32806412216228)]"""
"Go to the green.,""['target', 'Go to the green', 'middle']"",""[(200, 70)]"",[],[],""[(200, 70)]"",""[[(200, 200), (252.17280100325314, 114.68881178019528), (153.9227752188269, 96.06268944194196)], [(200, 200), (255.1199808184811, 116.56267193533654), (158.11009699590022, 92.29165134020366)], [(200, 200), (257.9999295763625, 118.53830244134983), (162.5542281660257, 88.70345566297954)], [(200, 200), (260.8091345398242, 120.61329357809606), (167.24643118045734, 85.3142774432641)], [(200, 200), (263.54416925956053, 122.78511443308147), (172.17698984380914, 82.13983763970859)], [(200, 200), (266.20169775334966, 125.05111598846756), (177.335234502902, 79.1953452572189)], [(200, 200), (268.7784785750241, 127.4085343521365), (182.70957061226986, 76.49544092717424)], [(200, 200), (271.27136876813483, 129.85449412887147), (188.28751058953765, 74.05414214257604)], [(200, 200), (273.6773276994842, 132.38601192753958), (194.05570886264815, 71.88479033820639)], [(200, 200), (275.9934207678533, 135.0), (200.0, 70.00000000000003)]]"",""[(58.55176547005168, 110.71356117863704), (56.55063618154643, 109.40280952023193), (54.5495068930412, 108.0920578618268), (52.54837760453596, 106.78130620342168), (50.54724831603072, 105.47055454501657), (48.54611902752547, 104.15980288661144), (46.54498973902023, 102.84905122820632), (44.543860450515, 101.53829956980121), (42.54273116200976, 100.22754791139609), (40.54160187350451, 98.91679625299096)]"""
"Move to the view target,""['target', 'Move to the view', 'middle']"",""[(380, 190), (390, 220)]"",[],[],""[(380, 190), (390, 220)]"",""[[(200, 200), (282.66925400555203, 143.73460706468393), (220.5593564837481, 65.36139333811141)], [(200, 200), (288.3459457300441, 153.14923828725833), (242.42754458316563, 64.31512076412227)], [(200, 200), (292.9548873827082, 163.13010833121376), (264.9342877279186, 67.13611896216)], [(200, 200), (296.44037524403564, 173.55658829141743), (287.35880873101746, 73.96981633012916)], [(200, 200), (298.7602836693967, 184.30266361638735), (308.95521682629544, 84.82370434395443)], [(200, 200), (299.88657422004553, 195.23845712154775), (328.9791683638871, 99.56389955276818)], [(200, 200), (299.80563453599854, 206.2317986863103), (346.71482323112, 117.91686214686933)], [(200, 200), (298.51844285516745, 217.14982266360528), (361.5011038082547, 139.47624659510916)], [(200, 200), (296.04055619036484, 227.86057369555363), (372.7562848143099, 163.71466983804126)], [(200, 200), (292.4019223070763, 238.23460152737354), (380.0, 190.0)], [(200, 200), (292.352752498997, 238.3532150654806), (381.39426871496323, 192.83829015109873)], [(200, 200), (292.30343043039886, 238.47176537125011), (382.7039724261121, 195.71966592711425)], [(200, 200), (292.2539561825985, 238.59025224923002), (383.9278228371709, 198.6415079310456)], [(200, 200), (292.2043298371632, 238.70867550407291), (385.0646128981112, 201.601158343252)], [(200, 200), (292.15455147591126, 238.8270349405362), (386.1132179495315, 204.5959234409223)], [(200, 200), (292.1046211809114, 238.9453303634826), (387.0725967889291, 207.62307615158133)], [(200, 200), (292.054539034483, 239.0635615778803), (387.9417926578541, 210.67985863821252)], [(200, 200), (292.0043051191956, 239.18172838880344), (388.7199341490091, 213.76348491354554)], [(200, 200), (291.95391951786905, 239.29983060143218), (389.4062360324351, 216.8711434810313)], [(200, 200), (291.90338231357333, 239.4178680210533), (390.0, 220.0)]]"",""[(34.239534070814955, 94.15689788234293), (27.9374662681254, 89.39699951169489), (21.635398465435845, 84.63710114104686), (15.333330662746288, 79.87720277039881), (9.031262860056732, 75.11730439975078), (2.7291950573671744, 70.35740602910272), (-3.5728727453223823, 65.59750765845469), (-9.874940548011939, 60.83760928780664), (-16.177008350701488, 56.077710917158605), (-22.479076153391052, 51.31781254651057), (-22.552644567289867, 49.627182158836455), (-22.62621298118869, 47.93655177116234), (-22.69978139508751, 46.24592138348823), (-22.77334980898633, 44.55529099581412), (-22.84691822288515, 42.86466060814001), (-22.92048663678397, 41.1740302204659), (-22.994055050682793, 39.48339983279179), (-23.06762346458161, 37.79276944511768), (-23.141191878480434, 36.10213905744357), (-23.214760292379253, 34.411508669769454)]"""
"move to the yellow blue,""['target', 'Move to the Yellow, Blue', 'middle']"",""[(310, 40), (340, 190)]"",[],[],""[(310, 40), (340, 190)]"",""[[(200, 200), (295.76640614299265, 228.78880779843763), (391.3899161003525, 199.52886344724806)], [(200, 200), (298.40457884140983, 217.79153908589004), (390.5702240749339, 178.99084529456474)], [(200, 200), (299.7841582131681, 206.56671681203326), (387.5427917624323, 158.6248537113364)], [(200, 200), (299.8874994554407, 195.25790631267932), (382.33535896872286, 138.66859228893372)], [(200, 200), (298.7132808350379, 184.00974713198886), (375.00129576059146, 119.35575438043082)], [(200, 200), (296.2765205933573, 172.966103084519), (365.6190561396077, 100.9132560622327)], [(200, 200), (292.60838486326537, 162.2682222388433), (354.2913326802407, 83.55854082284276)], [(200, 200), (287.75578905464994, 152.05293035652977), (341.14392131660077, 67.49698832061819)], [(200, 200), (281.780797806917, 142.4508808923702), (326.3243089617773, 52.91945839726611)], [(200, 200), (274.759831183033, 133.58488393833517), (310.0, 40.0)], [(200, 200), (283.56050987007444, 145.06693900524755), (322.02117061935826, 52.758880989013136)], [(200, 200), (290.6123545406989, 157.6986855453559), (332.24734730371114, 66.77824022295374)], [(200, 200), (295.7677774664728, 171.21575432407263), (340.5271325380934, 81.79204307491572)], [(200, 200), (298.9188810412706, 185.33524723894212), (346.7488789027518, 97.5155950842524)], [(200, 200), (299.9997159652445, 199.7616580808415), (350.8429517575862, 113.65146487374004)], [(200, 200), (298.987661494647, 214.19305716965815), (352.7831139150629, 129.8956710958138)], [(200, 200), (295.9038988703226, 228.32741042649212), (352.5870034091093, 145.94400396715116)], [(200, 200), (290.8129680165054, 241.86890063081626), (350.3156944464159, 161.49834913708048)], [(200, 200), (283.8214167877528, 254.53411856529658), (346.07235081287337, 176.27288158938308)], [(200, 200), (275.07557103386375, 266.05799447409277), (340.0, 190.0)]]"",""[(-16.731560496940837, 33.74520567285785), (-10.248360701502422, 33.078902675946246), (-3.765160906064008, 32.412599679034635), (2.718038889374408, 31.74629668212303), (9.201238684812823, 31.079993685211427), (15.684438480251236, 30.41369068829982), (22.167638275689654, 29.747387691388212), (28.65083807112807, 29.081084694476612), (35.13403786656649, 28.414781697565004), (41.6172376620049, 27.748478700653397), (33.3211021275601, 34.05957772307164), (25.024966593115312, 40.37067674548988), (16.72883105867052, 46.68177576790813), (8.432695524225725, 52.99287479032637), (0.13655998978093098, 59.303973812744616), (-8.159575544663864, 65.61507283516285), (-16.455711079108646, 71.92617185758111), (-24.751846613553447, 78.23727087999934), (-33.04798214799825, 84.54836990241758), (-41.344117682443034, 90.85946892483582)]"""
"of dead acrylic,""['target', 'Of dead acrylic', 'middle']"",""[(280, 270)]"",[],[],""[(280, 270)]"",""[[(200, 200), (268.049628741774, 273.27515286989666), (337.2204883679256, 201.05748066579395)], [(200, 200), (260.3333145252101, 279.74892575077155), (333.52386101471177, 211.60830714066432)], [(200, 200), (252.0049113490321, 285.413635887833), (328.9752242717962, 221.5734375127357)], [(200, 200), (243.14891189651914, 290.21181409408877), (323.64668065416726, 230.8813057106254)], [(200, 200), (233.85516138061678, 294.09478225646944), (317.6165122868907, 239.4684507454112)], [(200, 200), (224.21794605310737, 297.02314718132357), (310.9683073183699, 247.28005901476087)], [(200, 200), (214.33503665889057, 298.9672002432536), (303.7900384432744, 254.27041450025095)], [(200, 200), (204.3066965396487, 299.90721878280556), (296.1731031244578, 260.40325263768864)], [(200, 200), (194.2346644498086, 299.83366619529556), (288.21133547149077, 265.65201463071304)], [(200, 200), (184.22112240425852, 298.74728868084736), (280.0, 270.0)]]"",""[(-47.117563124685255, 93.35205142018336), (-52.89100856692747, 95.84463391553089), (-58.66445400916969, 98.33721641087841), (-64.43789945141191, 100.82979890622595), (-70.21134489365411, 103.32238140157348), (-75.98479033589635, 105.81496389692101), (-81.75823577813857, 108.30754639226855), (-87.53168122038078, 110.80012888761607), (-93.305126662623, 113.2927113829636), (-99.07857210486522, 115.78529387831112)]"""
"How do you use that? Blue, green, red,""['target', 'Blue, Green, Red', 'middle']"",""[(330, 70), (350, 160)]"",[],[],""[(330, 70), (350, 160)]"",""[[(200, 200), (205.25240278215344, 299.8619660582247), (298.06559011179843, 262.63680980989955)], [(200, 200), (226.05070902140716, 296.54719343140937), (315.1494862121074, 251.14446330290332)], [(200, 200), (245.6935171492296, 288.94999994678506), (330.3591283102707, 235.73595775182127)], [(200, 200), (263.3095561504535, 277.40736463691667), (342.8590075452023, 216.81128569780952)], [(200, 200), (278.11745382595427, 262.4312694709142), (351.9090235520921, 194.9419796735505)], [(200, 200), (289.46039512381725, 244.68599002249468), (356.8988098555139, 170.84792247955525)], [(200, 200), (296.83525564781246, 224.95863104464664), (357.3764926792893, 145.3674341777912)], [(200, 200), (299.91491810525736, 204.124213866874), (353.07059395786825, 119.42194633729628)], [(200, 200), (298.5627818320203, 183.1068641888613), (343.9040920221505, 93.97681543849654)], [(200, 200), (292.8388218141501, 162.8388218141501), (330.0, 69.99999999999997)], [(200, 200), (295.5184559698947, 170.3989093253764), (334.96378609514977, 78.50731051836006)], [(200, 200), (297.5835686777015, 178.14943652616003), (339.2889315737475, 87.26124859335377)], [(200, 200), (299.02087396012814, 186.0405401188865), (342.9607685428922, 96.21133738360905)], [(200, 200), (299.8211248615541, 194.02145240262948), (345.96868372435034, 105.30616166306893)], [(200, 200), (299.9791729388051, 202.04082788899433), (348.30617878062947, 114.49369483276985)], [(200, 200), (299.49400138384874, 210.04707363517858), (349.97090426307784, 123.72162967037248)], [(200, 200), (298.36873156546574, 217.988681169039), (350.96466696840923, 132.93771069198095)], [(200, 200), (296.6106029478109, 225.81455787071374), (351.2934106610701, 142.0900659905314)], [(200, 200), (294.230926515058, 233.47435567884372), (350.96717029015065, 151.12753641851492)], [(200, 200), (291.2450120017733, 240.91879500664996), (350.0, 160.0)]]"",""[(-86.98920945098597, 108.84375360369458), (-74.89984679710675, 101.90221332907804), (-62.81048414322749, 94.9606730544615), (-50.72112148934826, 88.01913277984495), (-38.63175883546903, 81.07759250522841), (-26.542396181589787, 74.13605223061188), (-14.453033527710547, 67.19451195599534), (-2.3636708738313192, 60.25297168137879), (9.72569178004792, 53.311431406762246), (21.81505443392716, 46.3698911321457), (17.218165660782162, 49.54995211406319), (12.62127688763717, 52.73001309598068), (8.024388114492183, 55.91007407789817), (3.427499341347191, 59.090135059815665), (-1.1693894317977984, 62.27019604173316), (-5.766278204942784, 65.45025702365065), (-10.363166978087778, 68.63031800556814), (-14.960055751232769, 71.81037898748563), (-19.556944524377762, 74.99043996940311), (-24.15383329752275, 78.1705009513206)]"""
"Hello.,""['pattern', 'Hello', 'middle']"",[],""[(0, 0), (200, -200), (400, -400), (600, -600), (800, -800), (1000, -1000)]"",[],""[(300.0, 150.0), (310.0, 140.0), (320.0, 130.0), (330.0, 120.0), (340.0, 110.0), (350.0, 100.0)]"",""[[(200, 200), (290.863095145049, 241.7600040788046), (345.51316859736517, 158.0141416636593)], [(200, 200), (290.47342318504514, 242.59764896305586), (340.8828169165629, 156.23276591664154)], [(200, 200), (290.07602937999826, 243.43165816698337), (336.1195131810651, 154.66230760350965)], [(200, 200), (289.6709476471988, 244.26196050846968), (331.23413737821875, 153.30866887268974)], [(200, 200), (289.2582125600968, 245.08848512177556), (326.2378543118567, 152.1772043432205)], [(200, 200), (288.8378593453508, 245.91116146358817), (321.1420859489236, 151.2727076324682)], [(200, 200), (288.40992387982135, 246.72991931904215), (315.9584831288073, 150.59939927829177)], [(200, 200), (287.974442687509, 247.5446888077122), (310.69889670565135, 150.16091608567532)], [(200, 200), (287.53145293643684, 248.35540038957748), (305.3753481953301, 149.96030192431016)], [(200, 200), (287.0809924354783, 249.16198487095664), (300.0, 150.0)], [(200, 200), (287.6624947696171, 248.11742938652114), (301.0588489816987, 149.0188032919862)], [(200, 200), (288.23146801949434, 247.06599676119637), (302.10485825230245, 148.03302728411654)], [(200, 200), (288.78783086511316, 246.0078372700571), (303.13793543058205, 147.0428207290586)], [(200, 200), (289.3315037888077, 244.9431021496095), (304.1579899450982, 146.0483332876655)], [(200, 200), (289.86240908660784, 243.87194357617562), (305.16493304582286, 145.04971550739722)], [(200, 200), (290.3804708793451, 242.79451464414387), (306.1586778155011, 144.04711880060864)], [(200, 200), (290.8856151234976, 241.71096934408817), (307.1391391807521, 143.04069542270773)], [(200, 200), (291.3777696217725, 240.6214625407588), (308.10623392290756, 142.03059845018674)], [(200, 200), (291.8568640334249, 239.5261499509487), (309.05988068858557, 141.01698175852982)], [(200, 200), (292.32282988431143, 238.42518812123757), (310.0, 140.0)], [(200, 200), (292.7756695481567, 237.31856293979212), (311.0638589709188, 139.0050738976613)], [(200, 200), (293.2152452317503, 236.2066023866456), (312.1137483643244, 138.00860556721915)], [(200, 200), (293.6414940897016, 235.0894654369139), (313.1495817876249, 137.01074952785373)], [(200, 200), (294.05435518193383, 233.96731180577353), (314.17127478167384, 136.0116608926302)], [(200, 200), (294.4537694823961, 232.84030192562744), (315.1787448303902, 135.01149534584218)], [(200, 200), (294.839679887503, 231.70859692316836), (316.17191137010377, 134.01040912025803)], [(200, 200), (295.2120312242977, 230.57235859634255), (317.1506957986241, 133.00855897427374)], [(200, 200), (295.57077025834064, 229.43174939121812), (318.1150214840326, 132.00610216897542)], [(200, 200), (295.9158457013201, 228.28693237876013), (319.06481377319585, 131.00319644511458)], [(200, 200), (296.2472082183848, 227.13807123151682), (320.0, 130.0)], [(200, 200), (296.57621659680774, 225.94290631071377), (321.0743407777419, 128.99012444440768)], [(200, 200), (296.89038443927313, 224.74375483247954), (322.1323959914628, 127.98198111579363)], [(200, 200), (297.18966346868615, 223.54080106630883), (323.1740734856827, 126.97574301698847)], [(200, 200), (297.4740076958649, 222.3342298659809), (324.19928348065815, 125.9715833984479)], [(200, 200), (297.74337342660715, 221.12422664115363), (325.20793858203194, 124.96967573053145)], [(200, 200), (297.99771926840504, 219.9109773288724), (326.19995379012516, 123.97019367571531)], [(200, 200), (298.23700613680546, 218.69466836499777), (327.17524650887026, 122.9733110607441)], [(200, 200), (298.46119726141603, 217.47548665555632), (328.1337365543833, 121.97920184872567)], [(200, 200), (298.67025819155555, 216.2536195480197), (329.075346163175, 120.98804011117338)], [(200, 200), (298.864156801548, 215.02925480251548), (330.0, 120.0)], [(200, 200), (299.05722508654594, 213.69912983197725), (331.0948293622653, 118.97008511879324)], [(200, 200), (299.2323986065682, 212.36653010294964), (332.1688700055215, 117.94625234554239)], [(200, 200), (299.38964571638166, 211.03169635061315), (333.2220090899459, 116.92871452453545)], [(200, 200), (299.5289380091733, 209.6948697137263), (334.2541372828806, 115.91768413321678)], [(200, 200), (299.6502503216819, 208.35629169106372), (335.26514877127437, 114.91337324121427)], [(200, 200), (299.7535607387434, 207.0162040977893), (336.2549412735134, 113.91599346937069)], [(200, 200), (299.8388505972504, 205.67484902177208), (337.2234160506399, 112.92575594878706)], [(200, 200), (299.90610448952356, 204.3324687798527), (338.1704779169569, 111.94287127988555)], [(200, 200), (299.95531026609467, 202.98930587406895), (339.0960352500178, 110.96754949149982)], [(200, 200), (299.9864590379019, 201.6456029478474), (340.0, 110.00000000000001)], [(200, 200), (299.9999684722943, 200.07940743129367), (341.1403997272781, 108.93411179759705)], [(200, 200), (299.98894640541204, 198.51319243489874), (342.2500138295974, 107.88205992421862)], [(200, 200), (299.9533955411344, 196.9473421748356), (343.3286746529437, 106.84415043351804)], [(200, 200), (299.89332460062485, 195.38224077780185), (344.37622153722964, 105.82068719521041)], [(200, 200), (299.8087483201916, 193.8182721867877), (345.3925008399044, 104.81197181304127)], [(200, 200), (299.69968744767255, 192.255820066889), (346.3773659579357, 103.81830354311657)], [(200, 200), (299.56616873734544, 190.6952677111882), (347.33067734816007, 102.83997921261562)], [(200, 200), (299.40822494336464, 189.1369979467271), (348.2523025460002, 101.87729313890807)], [(200, 200), (299.22589481172633, 187.58139304059335), (349.14211618254643, 100.93053704909559)], [(200, 200), (299.0192230707631, 186.0288346061446), (350.0, 100.00000000000001)]]"",""[(-24.683160491914787, 81.55588213989277), (-25.212487686306822, 84.94126332846491), (-25.741814880698854, 88.32664451703708), (-26.27114207509089, 91.71202570560924), (-26.800469269482925, 95.09740689418139), (-27.32979646387496, 98.48278808275354), (-27.859123658266995, 101.8681692713257), (-28.388450852659027, 105.25355045989787), (-28.917778047051065, 108.63893164847), (-29.447105241443097, 112.02431283704216), (-28.76212511594769, 111.0634342838288), (-28.077144990452283, 110.10255573061544), (-27.39216486495687, 109.14167717740206), (-26.707184739461468, 108.1807986241887), (-26.02220461396606, 107.21992007097532), (-25.33722448847065, 106.25904151776196), (-24.652244362975242, 105.29816296454858), (-23.967264237479835, 104.33728441133522), (-23.28228411198443, 103.37640585812186), (-22.59730398648902, 102.41552730490848), (-21.91221796823268, 101.37455076790862), (-21.22713194997635, 100.33357423090875), (-20.54204593172001, 99.29259769390889), (-19.856959913463673, 98.25162115690902), (-19.171873895207337, 97.21064461990915), (-18.486787876951002, 96.1696680829093), (-17.801701858694663, 95.12869154590943), (-17.116615840438328, 94.08771500890956), (-16.43152982218199, 93.0467384719097), (-15.746443803925652, 92.00576193490983), (-15.036187475482345, 90.85546229456715), (-14.325931147039038, 89.70516265422447), (-13.615674818595728, 88.55486301388177), (-12.905418490152423, 87.40456337353909), (-12.195162161709113, 86.2542637331964), (-11.484905833265806, 85.1039640928537), (-10.774649504822499, 83.95366445251102), (-10.064393176379191, 82.80336481216833), (-9.354136847935884, 81.65306517182565), (-8.643880519492576, 80.50276553148295), (-7.873782827188303, 79.18811495204613), (-7.1036851348840315, 77.87346437260933), (-6.333587442579758, 76.55881379317253), (-5.563489750275487, 75.24416321373573), (-4.793392057971214, 73.92951263429892), (-4.023294365666942, 72.61486205486212), (-3.2531966733626696, 71.3002114754253), (-2.4830989810583977, 69.98556089598851), (-1.7130012887541257, 68.6709103165517), (-0.9429035964498538, 67.3562597371149), (-0.04549711153241812, 65.75241501805446), (0.8519093733850175, 64.14857029899403), (1.7493158583024535, 62.5447255799336), (2.646722343219889, 60.94088086087316), (3.5441288281373247, 59.337036141812725), (4.441535313054761, 57.7331914227523), (5.338941797972196, 56.129346703691866), (6.236348282889631, 54.52550198463143), (7.1337547678070665, 52.92165726557099), (8.031161252724504, 51.31781254651057)]"""
